pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,family_name,title,alone,family_size,deck,persons_on_ticket,fare_per_head
3,0,Christo,male,26.766734836065574,0,0,349234,7.8958,unknown,S,not_found,not_found,unknown,Nenkoff,Mr.,1,1,unknown,1,7.8958
3,1,Elias,male,12.0,1,0,2651,11.2417,unknown,C,C,survived,unknown,Nicola-Yarred,Master.,0,2,unknown,2,5.62085
3,1,Jamila,female,14.0,1,0,2651,11.2417,unknown,C,C,survived,unknown,Nicola-Yarred,Miss.,0,2,unknown,2,5.62085
3,0,Manta Josefina,female,29.0,0,0,3101297,7.925,unknown,S,not_found,not_found,unknown,Nieminen,Miss.,1,1,unknown,1,7.925
3,0,Samuel,male,28.0,0,0,363611,8.05,unknown,S,not_found,not_found,unknown,Niklasson,Mr.,1,1,unknown,1,8.05
3,1,Berta Olivia,female,18.0,0,0,347066,7.775,unknown,S,D,survived,unknown,Nilsson,Miss.,1,1,unknown,1,7.775
3,1,Helmina Josefina,female,26.0,0,0,347470,7.8542,unknown,S,13,survived,unknown,Nilsson,Miss.,1,1,unknown,1,7.8542
3,0,August Ferdinand,male,21.0,0,0,350410,7.8542,unknown,S,not_found,not_found,unknown,Nilsson,Mr.,1,1,unknown,1,7.8542
3,0,Iisakki Antino Aijo,male,41.0,0,0,SOTON/O2 3101272,7.125,unknown,S,not_found,not_found,"Finland Sudbury, ON",Nirva,Mr.,1,1,unknown,1,7.125
3,1,Juha,male,39.0,0,0,STON/O 2. 3101289,7.925,unknown,S,9,survived,unknown,Niskanen,Mr.,1,1,unknown,1,7.925
3,0,Richard Cater,male,21.0,0,0,A/4. 39886,7.8,unknown,S,not_found,not_found,unknown,Nosworthy,Mr.,1,1,unknown,1,7.8
3,0,Mansouer,male,28.5,0,0,2697,7.2292,unknown,C,not_found,181.0,unknown,Novel,Mr.,1,1,unknown,1,7.2292
3,1,Anna Sofia,female,22.0,0,0,347081,7.75,unknown,S,13,survived,unknown,Nysten,Miss.,1,1,unknown,1,7.75
3,0,Johan Hansen,male,61.0,0,0,345364,6.2375,unknown,S,not_found,not_found,unknown,Nysveen,Mr.,1,1,unknown,1,6.2375
3,0,Thomas,male,26.92105263157895,1,0,370365,15.5,unknown,Q,not_found,not_found,unknown,O'Brien,Mr.,0,2,unknown,2,7.75
3,0,Timothy,male,26.92105263157895,0,0,330979,7.8292,unknown,Q,not_found,not_found,unknown,O'Brien,Mr.,1,1,unknown,1,7.8292
3,1,"Thomas (Johanna ""Hannah"" Godfrey)",female,20.5,1,0,370365,15.5,unknown,Q,boat_unknown,survived,unknown,O'Brien,Mrs.,0,2,unknown,2,7.75
3,0,Patrick D,male,26.92105263157895,0,0,334912,7.7333,unknown,Q,not_found,not_found,unknown,O'Connell,Mr.,1,1,unknown,1,7.7333
3,0,Maurice,male,26.92105263157895,0,0,371060,7.75,unknown,Q,not_found,not_found,unknown,O'Connor,Mr.,1,1,unknown,1,7.75
3,0,Patrick,male,26.92105263157895,0,0,366713,7.75,unknown,Q,not_found,not_found,unknown,O'Connor,Mr.,1,1,unknown,1,7.75
3,0,Nils Martin,male,23.0,0,0,7267,9.225,unknown,S,not_found,not_found,unknown,Odahl,Mr.,1,1,unknown,1,9.225
3,0,Bridget,female,26.692307692307693,0,0,364856,7.75,unknown,Q,not_found,not_found,unknown,O'Donoghue,Ms.,1,1,unknown,1,7.75
3,1,Bridget,female,20.5,0,0,14311,7.75,unknown,Q,D,survived,unknown,O'Driscoll,Miss.,1,1,unknown,1,7.75
3,1,"Ellen ""Nellie""",female,20.5,0,0,330959,7.8792,unknown,Q,boat_unknown,survived,unknown,O'Dwyer,Miss.,1,1,unknown,1,7.8792
3,1,Velin,female,22.0,0,0,347085,7.775,unknown,S,C,survived,unknown,Ohman,Miss.,1,1,unknown,1,7.775
3,1,Patrick,male,25.0,0,0,368402,7.75,unknown,Q,B,survived,unknown,O'Keefe,Mr.,1,1,unknown,1,7.75
3,1,"Hanora ""Norah""",female,20.5,0,0,330919,7.8292,unknown,Q,13,survived,unknown,O'Leary,Miss.,1,1,unknown,1,7.8292
3,1,Artur Karl,male,9.0,0,1,C 17368,3.1708,unknown,S,13,survived,unknown,Olsen,Master.,0,2,unknown,1,3.1708
3,0,Henry Margido,male,28.0,0,0,C 4001,22.525,unknown,S,not_found,173.0,unknown,Olsen,Mr.,1,1,unknown,3,7.508333333333333
3,0,Karl Siegwart Andreas,male,42.0,0,1,4579,8.4042,unknown,S,not_found,not_found,unknown,Olsen,Mr.,0,2,unknown,1,8.4042
3,0,Ole Martin,male,26.766734836065574,0,0,Fa 265302,7.3125,unknown,S,not_found,not_found,unknown,Olsen,Mr.,1,1,unknown,1,7.3125
3,0,Elina,female,31.0,0,0,350407,7.8542,unknown,S,not_found,not_found,unknown,Olsson,Miss.,1,1,unknown,1,7.8542
3,0,Nils Johan Goransson,male,28.0,0,0,347464,7.8542,unknown,S,not_found,not_found,unknown,Olsson,Mr.,1,1,unknown,1,7.8542
3,1,Oscar Wilhelm,male,32.0,0,0,347079,7.775,unknown,S,A,survived,unknown,Olsson,Mr.,1,1,unknown,1,7.775
3,0,Thor Anderson,male,20.0,0,0,6563,9.225,unknown,S,not_found,89.0,"Oslo, Norway Cameron, WI",Olsvigen,Mr.,1,1,unknown,1,9.225
3,0,Jelka,female,23.0,0,0,315085,8.6625,unknown,S,not_found,not_found,unknown,Oreskovic,Miss.,1,1,unknown,1,8.6625
3,0,Marija,female,20.0,0,0,315096,8.6625,unknown,S,not_found,not_found,unknown,Oreskovic,Miss.,1,1,unknown,1,8.6625
3,0,Luka,male,20.0,0,0,315094,8.6625,unknown,S,not_found,not_found,unknown,Oreskovic,Mr.,1,1,unknown,1,8.6625
3,0,Olaf Elon,male,16.0,0,0,7534,9.2167,unknown,S,not_found,not_found,unknown,Osen,Mr.,1,1,unknown,2,4.60835
3,1,Mara,female,31.0,0,0,349244,8.6833,unknown,S,boat_unknown,survived,unknown,Osman,Mrs.,1,1,unknown,1,8.6833
3,0,Bridget Mary,female,26.692307692307693,0,0,330909,7.6292,unknown,Q,not_found,not_found,unknown,O'Sullivan,Miss.,1,1,unknown,1,7.6292
3,0,Gosta Leonard,male,2.0,3,1,349909,21.075,unknown,S,not_found,4.0,unknown,Palsson,Master.,0,5,unknown,5,4.215
3,0,Paul Folke,male,6.0,3,1,349909,21.075,unknown,S,not_found,not_found,unknown,Palsson,Master.,0,5,unknown,5,4.215
3,0,Stina Viola,female,3.0,3,1,349909,21.075,unknown,S,not_found,not_found,unknown,Palsson,Miss.,0,5,unknown,5,4.215
3,0,Torborg Danira,female,8.0,3,1,349909,21.075,unknown,S,not_found,not_found,unknown,Palsson,Miss.,0,5,unknown,5,4.215
3,0,Nils (Alma Cornelia Berglund),female,29.0,0,4,349909,21.075,unknown,S,not_found,206.0,unknown,Palsson,Mrs.,0,5,unknown,5,4.215
3,0,Eino Viljami,male,1.0,4,1,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Master.,0,6,unknown,7,5.669642857142857
3,0,Juha Niilo,male,7.0,4,1,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Master.,0,6,unknown,7,5.669642857142857
3,0,Urho Abraham,male,2.0,4,1,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Master.,0,6,unknown,7,5.669642857142857
3,0,Ernesti Arvid,male,16.0,4,1,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Mr.,0,6,unknown,7,5.669642857142857
3,0,Jaako Arnold,male,14.0,4,1,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Mr.,0,6,unknown,7,5.669642857142857
3,0,Juha (Maria Emilia Ojala),female,41.0,0,5,3101295,39.6875,unknown,S,not_found,not_found,unknown,Panula,Mrs.,0,6,unknown,7,5.669642857142857
3,0,Jakob,male,21.0,0,0,315097,8.6625,unknown,S,not_found,not_found,unknown,Pasic,Mr.,1,1,unknown,1,8.6625
3,0,George,male,19.0,0,0,358585,14.5,unknown,S,not_found,not_found,unknown,Patchett,Mr.,1,1,unknown,2,7.25
3,0,Uscher,male,25.72222222222222,0,0,3411,8.7125,unknown,C,not_found,not_found,unknown,Paulner,Mr.,1,1,unknown,1,8.7125
3,0,Stefo,male,32.0,0,0,349242,7.8958,unknown,S,not_found,not_found,unknown,Pavlovic,Mr.,1,1,unknown,1,7.8958
3,0,Alfred Edward,male,0.75,1,1,SOTON/O.Q. 3101315,13.775,unknown,S,not_found,not_found,unknown,Peacock,Master.,0,3,unknown,3,4.591666666666667
3,0,Treasteall,female,3.0,1,1,SOTON/O.Q. 3101315,13.775,unknown,S,not_found,not_found,unknown,Peacock,Miss.,0,3,unknown,3,4.591666666666667
3,0,Benjamin (Edith Nile),female,26.0,0,2,SOTON/O.Q. 3101315,13.775,unknown,S,not_found,not_found,unknown,Peacock,Mrs.,0,3,unknown,3,4.591666666666667
3,0,Ernest,male,26.766734836065574,0,0,343271,7.0,unknown,S,not_found,not_found,unknown,Pearce,Mr.,1,1,unknown,1,7.0
3,0,Olaf,male,26.766734836065574,0,0,345498,7.775,unknown,S,not_found,not_found,unknown,Pedersen,Mr.,1,1,unknown,1,7.775
3,0,Joseph,male,26.766734836065574,0,0,A/5 2817,8.05,unknown,S,not_found,not_found,unknown,Peduzzi,Mr.,1,1,unknown,1,8.05
3,0,Edvard,male,21.0,0,0,STON/O 2. 3101294,7.925,unknown,S,not_found,not_found,unknown,Pekoniemi,Mr.,1,1,unknown,1,7.925
3,0,Nikolai Johannes,male,25.0,0,0,STON/O 2. 3101291,7.925,unknown,S,not_found,not_found,unknown,Peltomaki,Mr.,1,1,unknown,1,7.925
3,0,John Henry,male,22.0,0,0,A/5 21174,7.25,unknown,S,not_found,not_found,unknown,Perkin,Mr.,1,1,unknown,1,7.25
3,1,Ernst Ulrik,male,25.0,1,0,347083,7.775,unknown,S,15,survived,unknown,Persson,Mr.,0,2,unknown,1,7.775
3,1,Michael J,male,20.2197,1,1,2668,22.3583,unknown,C,C,survived,unknown,Peter,Master.,0,3,unknown,3,7.452766666666666
3,1,Anna,female,15.676470588235292,1,1,2668,22.3583,F E69,C,D,survived,unknown,Peter,Miss.,0,3,F,3,7.452766666666666
3,1,Catherine (Catherine Rizk),female,15.676470588235292,0,2,2668,22.3583,unknown,C,D,survived,unknown,Peter,Mrs.,0,3,unknown,3,7.452766666666666
3,0,Katie,female,26.692307692307693,0,0,330935,8.1375,unknown,Q,not_found,not_found,unknown,Peters,Miss.,1,1,unknown,1,8.1375
3,0,Marius,male,24.0,0,0,342441,8.05,unknown,S,not_found,not_found,unknown,Petersen,Mr.,1,1,unknown,1,8.05
3,0,Matilda,female,28.0,0,0,349245,7.8958,unknown,S,not_found,not_found,unknown,Petranec,Miss.,1,1,unknown,1,7.8958
3,0,Nedelio,male,19.0,0,0,349212,7.8958,unknown,S,not_found,not_found,unknown,Petroff,Mr.,1,1,unknown,1,7.8958
3,0,"Pastcho (""Pentcho"")",male,26.766734836065574,0,0,349215,7.8958,unknown,S,not_found,not_found,unknown,Petroff,Mr.,1,1,unknown,1,7.8958
3,0,Johan Emil,male,25.0,1,0,347076,7.775,unknown,S,not_found,not_found,unknown,Petterson,Mr.,0,2,unknown,1,7.775
3,0,Ellen Natalia,female,18.0,0,0,347087,7.775,unknown,S,not_found,not_found,unknown,Pettersson,Miss.,1,1,unknown,1,7.775
3,1,Berk (Berk Trembisky),male,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,S,9,survived,unknown,Pickard,Mr.,1,1,E,1,8.05
3,0,Vasil,male,26.766734836065574,0,0,349227,7.8958,unknown,S,not_found,not_found,unknown,Plotcharsky,Mr.,1,1,unknown,1,7.8958
3,0,Mate,male,17.0,0,0,315095,8.6625,unknown,S,not_found,not_found,unknown,Pokrnic,Mr.,1,1,unknown,1,8.6625
3,0,Tome,male,24.0,0,0,315092,8.6625,unknown,S,not_found,not_found,unknown,Pokrnic,Mr.,1,1,unknown,1,8.6625
3,0,Alexander,male,26.766734836065574,0,0,349223,7.8958,unknown,S,not_found,not_found,unknown,Radeff,Mr.,1,1,unknown,1,7.8958
3,0,(Lena Jacobsen Solvang),female,22.951612903225808,0,0,65305,8.1125,unknown,S,not_found,not_found,unknown,Rasmussen,Mrs.,1,1,unknown,1,8.1125
3,0,Raihed,male,25.72222222222222,0,0,2629,7.2292,unknown,C,not_found,not_found,unknown,Razi,Mr.,1,1,unknown,1,7.2292
3,0,James George,male,26.766734836065574,0,0,362316,7.25,unknown,S,not_found,not_found,unknown,Reed,Mr.,1,1,unknown,1,7.25
3,0,Tido,male,38.0,0,0,349249,7.8958,unknown,S,not_found,not_found,unknown,Rekic,Mr.,1,1,unknown,1,7.8958
3,0,Harold J,male,21.0,0,0,342684,8.05,unknown,S,not_found,not_found,unknown,Reynolds,Mr.,1,1,unknown,1,8.05
3,0,Albert,male,10.0,4,1,382652,29.125,unknown,Q,not_found,not_found,unknown,Rice,Master.,0,6,unknown,6,4.854166666666667
3,0,Arthur,male,4.0,4,1,382652,29.125,unknown,Q,not_found,not_found,unknown,Rice,Master.,0,6,unknown,6,4.854166666666667
3,0,Eric,male,7.0,4,1,382652,29.125,unknown,Q,not_found,not_found,unknown,Rice,Master.,0,6,unknown,6,4.854166666666667
3,0,Eugene,male,2.0,4,1,382652,29.125,unknown,Q,not_found,not_found,unknown,Rice,Master.,0,6,unknown,6,4.854166666666667
3,0,George Hugh,male,8.0,4,1,382652,29.125,unknown,Q,not_found,not_found,unknown,Rice,Master.,0,6,unknown,6,4.854166666666667
3,0,William (Margaret Norton),female,39.0,0,5,382652,29.125,unknown,Q,not_found,327.0,unknown,Rice,Mrs.,0,6,unknown,6,4.854166666666667
3,0,"Susanna Juhantytar ""Sanni""",female,22.0,0,0,3101295,39.6875,unknown,S,not_found,not_found,unknown,Riihivouri,Miss.,1,1,unknown,7,5.669642857142857
3,0,Matti,male,35.0,0,0,STON/O 2. 3101273,7.125,unknown,S,not_found,not_found,unknown,Rintamaki,Mr.,1,1,unknown,1,7.125
3,1,"Johanna ""Hannah""",female,20.5,0,0,334915,7.7208,unknown,Q,13,survived,unknown,Riordan,Miss.,1,1,unknown,1,7.7208
3,0,Samuel Beard,male,26.766734836065574,0,0,364498,14.5,unknown,S,not_found,not_found,unknown,Risien,Mr.,1,1,unknown,2,7.25
3,0,Samuel (Emma),female,22.951612903225808,0,0,364498,14.5,unknown,S,not_found,not_found,unknown,Risien,Mrs.,1,1,unknown,2,7.25
3,0,Alexander A,male,50.0,1,0,A/5. 3337,14.5,unknown,S,not_found,119.0,unknown,Robins,Mr.,0,2,unknown,2,7.25
3,0,Alexander A (Grace Charity Laury),female,47.0,1,0,A/5. 3337,14.5,unknown,S,not_found,7.0,unknown,Robins,Mrs.,0,2,unknown,2,7.25
3,0,William John,male,26.766734836065574,0,0,S.C./A.4. 23567,8.05,unknown,S,not_found,not_found,unknown,Rogers,Mr.,1,1,unknown,1,8.05
3,0,Knud Paust,male,26.766734836065574,0,0,312993,7.775,unknown,S,not_found,not_found,unknown,Rommetvedt,Mr.,1,1,unknown,1,7.775
3,0,Salli Helena,female,2.0,1,1,370129,20.2125,unknown,S,not_found,not_found,unknown,Rosblom,Miss.,0,3,unknown,3,6.7375
3,0,Viktor Richard,male,18.0,1,1,370129,20.2125,unknown,S,not_found,not_found,unknown,Rosblom,Mr.,0,3,unknown,3,6.7375
3,0,Viktor (Helena Wilhelmina),female,41.0,0,2,370129,20.2125,unknown,S,not_found,not_found,unknown,Rosblom,Mrs.,0,3,unknown,3,6.7375
3,1,Sarah A,female,22.726951063829787,0,0,342712,8.05,unknown,S,C,survived,unknown,Roth,Miss.,1,1,unknown,1,8.05
3,0,Richard Henry,male,50.0,0,0,A/5 3594,8.05,unknown,S,not_found,not_found,unknown,Rouse,Mr.,1,1,unknown,1,8.05
3,0,Alfred George John,male,16.0,0,0,A/4. 20589,8.05,unknown,S,not_found,not_found,unknown,Rush,Mr.,1,1,unknown,1,8.05
3,1,Edward,male,25.0,0,0,383162,7.75,unknown,Q,14,survived,unknown,Ryan,Mr.,1,1,unknown,1,7.75
3,0,Patrick,male,26.92105263157895,0,0,371110,24.15,unknown,Q,not_found,not_found,unknown,Ryan,Mr.,1,1,unknown,3,8.049999999999999
3,0,Amin,male,25.72222222222222,0,0,2671,7.2292,unknown,C,not_found,not_found,unknown,Saad,Mr.,1,1,unknown,1,7.2292
3,0,Khalil,male,25.0,0,0,2672,7.225,unknown,C,not_found,not_found,unknown,Saad,Mr.,1,1,unknown,1,7.225
3,0,Jean Nassr,male,25.72222222222222,0,0,2676,7.225,unknown,C,not_found,not_found,unknown,Saade,Mr.,1,1,unknown,1,7.225
3,0,Matthew,male,26.92105263157895,0,0,367655,7.7292,unknown,Q,not_found,not_found,unknown,Sadlier,Mr.,1,1,unknown,1,7.7292
3,0,Harry,male,26.766734836065574,0,0,LP 1588,7.575,unknown,S,not_found,not_found,unknown,Sadowitz,Mr.,1,1,unknown,1,7.575
3,0,Simon Sivertsen,male,38.5,0,0,SOTON/O.Q. 3101262,7.25,unknown,S,not_found,32.0,unknown,Saether,Mr.,1,1,unknown,1,7.25
3,0,Thomas Henry,male,26.766734836065574,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Master.,0,11,unknown,11,6.322727272727272
3,0,William Henry,male,14.5,8,2,CA. 2343,69.55,unknown,S,not_found,67.0,unknown,Sage,Master.,0,11,unknown,11,6.322727272727272
3,0,Ada,female,22.951612903225808,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Miss.,0,11,unknown,11,6.322727272727272
3,0,Constance Gladys,female,22.951612903225808,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Miss.,0,11,unknown,11,6.322727272727272
3,0,"Dorothy Edith ""Dolly""",female,22.951612903225808,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Miss.,0,11,unknown,11,6.322727272727272
3,0,Stella Anna,female,22.951612903225808,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Miss.,0,11,unknown,11,6.322727272727272
3,0,Douglas Bullen,male,26.766734836065574,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Mr.,0,11,unknown,11,6.322727272727272
3,0,Frederick,male,26.766734836065574,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Mr.,0,11,unknown,11,6.322727272727272
3,0,George John Jr,male,26.766734836065574,8,2,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Mr.,0,11,unknown,11,6.322727272727272
3,0,John George,male,26.766734836065574,1,9,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Mr.,0,11,unknown,11,6.322727272727272
3,0,John (Annie Bullen),female,22.951612903225808,1,9,CA. 2343,69.55,unknown,S,not_found,not_found,unknown,Sage,Mrs.,0,11,unknown,11,6.322727272727272
3,0,Karl Johan,male,24.0,0,0,7266,9.325,unknown,S,not_found,not_found,unknown,Salander,Mr.,1,1,unknown,1,9.325
3,1,Anna Kristine,female,21.0,0,0,343120,7.65,unknown,S,C,survived,unknown,Salkjelsvik,Miss.,1,1,unknown,1,7.65
3,0,Johan Werner,male,39.0,0,0,3101296,7.925,unknown,S,not_found,not_found,unknown,Salonen,Mr.,1,1,unknown,1,7.925
3,0,Elias,male,25.72222222222222,2,0,2662,21.6792,unknown,C,not_found,not_found,unknown,Samaan,Mr.,0,3,unknown,3,7.226400000000001
3,0,Hanna,male,25.72222222222222,2,0,2662,21.6792,unknown,C,not_found,not_found,unknown,Samaan,Mr.,0,3,unknown,3,7.226400000000001
3,0,Youssef,male,25.72222222222222,2,0,2662,21.6792,unknown,C,not_found,not_found,unknown,Samaan,Mr.,0,3,unknown,3,7.226400000000001
3,1,Beatrice Irene,female,1.0,1,1,PP 9549,16.7,G6,S,13,survived,unknown,Sandstrom,Miss.,0,3,G,3,5.566666666666666
3,1,Hjalmar (Agnes Charlotta Bengtsson),female,24.0,0,2,PP 9549,16.7,G6,S,13,survived,unknown,Sandstrom,Mrs.,0,3,G,3,5.566666666666666
3,1,Marguerite Rut,female,4.0,1,1,PP 9549,16.7,G6,S,13,survived,unknown,Sandstrom,Miss.,0,3,G,3,5.566666666666666
3,1,Julius,male,25.0,0,0,345768,9.5,unknown,S,11,survived,unknown,Sap,Mr.,1,1,unknown,1,9.5
3,0,William Henry,male,20.0,0,0,A/5. 2151,8.05,unknown,S,not_found,not_found,unknown,Saundercock,Mr.,1,1,unknown,1,8.05
3,0,Frederick Charles,male,24.5,0,0,342826,8.05,unknown,S,not_found,284.0,unknown,Sawyer,Mr.,1,1,unknown,1,8.05
3,0,James,male,26.92105263157895,0,0,36209,7.725,unknown,Q,not_found,not_found,unknown,Scanlan,Mr.,1,1,unknown,1,7.725
3,0,Todor,male,26.766734836065574,0,0,349222,7.8958,unknown,S,not_found,not_found,unknown,Sdycoff,Mr.,1,1,unknown,1,7.8958
3,0,Patrick,male,26.92105263157895,0,0,370374,7.75,unknown,Q,not_found,not_found,unknown,Shaughnessy,Mr.,1,1,unknown,1,7.75
3,1,Jan Baptist,male,29.0,0,0,345779,9.5,unknown,S,11,survived,unknown,Sheerlinck,Mr.,1,1,unknown,1,9.5
3,0,Frederick William,male,26.766734836065574,0,0,C.A. 6212,15.1,unknown,S,not_found,not_found,unknown,Shellard,Mr.,1,1,unknown,2,7.55
3,1,Ellen Natalia,female,20.5,0,0,330968,7.7792,unknown,Q,boat_unknown,survived,unknown,Shine,Miss.,1,1,unknown,1,7.7792
3,0,Charles Joseph,male,26.766734836065574,0,0,374910,8.05,unknown,S,not_found,not_found,unknown,Shorney,Mr.,1,1,unknown,1,8.05
3,0,John,male,26.766734836065574,0,0,SOTON/OQ 392082,8.05,unknown,S,not_found,not_found,unknown,Simmons,Mr.,1,1,unknown,1,8.05
3,0,Orsen,male,22.0,0,0,2669,7.2292,unknown,C,not_found,not_found,unknown,Sirayanian,Mr.,1,1,unknown,1,7.2292
3,0,Maurice,male,26.766734836065574,0,0,392092,8.05,unknown,S,not_found,not_found,unknown,Sirota,Mr.,1,1,unknown,1,8.05
3,0,Husein,male,40.0,0,0,349251,7.8958,unknown,S,not_found,not_found,unknown,Sivic,Mr.,1,1,unknown,1,7.8958
3,0,Antti Wilhelm,male,21.0,0,0,STON/O 2. 3101280,7.925,unknown,S,not_found,not_found,unknown,Sivola,Mr.,1,1,unknown,1,7.925
3,1,Anna Sofia,female,18.0,0,0,3101265,7.4958,unknown,S,16,survived,unknown,Sjoblom,Miss.,1,1,unknown,1,7.4958
3,0,Harald,male,4.0,3,2,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Master.,0,6,unknown,6,4.6499999999999995
3,0,Karl Thorsten,male,10.0,3,2,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Master.,0,6,unknown,6,4.6499999999999995
3,0,Mabel,female,9.0,3,2,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Miss.,0,6,unknown,6,4.6499999999999995
3,0,Margit Elizabeth,female,2.0,3,2,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Miss.,0,6,unknown,6,4.6499999999999995
3,0,Wilhelm,male,40.0,1,4,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Mr.,0,6,unknown,6,4.6499999999999995
3,0,William (Anna Bernhardina Karlsson),female,45.0,1,4,347088,27.9,unknown,S,not_found,not_found,unknown,Skoog,Mrs.,0,6,unknown,6,4.6499999999999995
3,0,Petco,male,26.766734836065574,0,0,349214,7.8958,unknown,S,not_found,not_found,unknown,Slabenoff,Mr.,1,1,unknown,1,7.8958
3,0,Selman Francis,male,26.766734836065574,0,0,SOTON/OQ 392086,8.05,unknown,S,not_found,not_found,unknown,Slocovski,Mr.,1,1,unknown,1,8.05
3,0,Mile,male,26.766734836065574,0,0,315037,8.6625,unknown,S,not_found,not_found,unknown,Smiljanic,Mr.,1,1,unknown,1,8.6625
3,0,Thomas,male,26.92105263157895,0,0,384461,7.75,unknown,Q,not_found,not_found,unknown,Smith,Mr.,1,1,unknown,1,7.75
3,1,Julia,female,20.5,0,0,335432,7.7333,unknown,Q,13,survived,unknown,Smyth,Miss.,1,1,unknown,1,7.7333
3,0,Peter Andreas Lauritz Andersen,male,19.0,0,0,348124,7.65,F G73,S,not_found,not_found,unknown,Soholt,Mr.,1,1,F,1,7.65
3,0,Francis William,male,30.0,0,0,A.5. 18509,8.05,unknown,S,not_found,not_found,unknown,Somerton,Mr.,1,1,unknown,1,8.05
3,0,Woolf,male,26.766734836065574,0,0,A.5. 3236,8.05,unknown,S,not_found,not_found,unknown,Spector,Mr.,1,1,unknown,1,8.05
3,0,Henry John,male,32.0,0,0,STON/OQ. 369943,8.05,unknown,S,not_found,not_found,unknown,Spinner,Mr.,1,1,unknown,1,8.05
3,0,Ivan,male,26.766734836065574,0,0,349208,7.8958,unknown,S,not_found,not_found,unknown,Staneff,Mr.,1,1,unknown,1,7.8958
3,0,Ivan,male,33.0,0,0,349239,8.6625,unknown,C,not_found,not_found,unknown,Stankovic,Mr.,1,1,unknown,1,8.6625
3,1,Amy Zillah Elsie,female,23.0,0,0,CA. 2314,7.55,unknown,S,C,survived,unknown,Stanley,Miss.,1,1,unknown,1,7.55
3,0,Edward Roland,male,21.0,0,0,A/4 45380,8.05,unknown,S,not_found,not_found,unknown,Stanley,Mr.,1,1,unknown,1,8.05
3,0,Thomas,male,60.5,0,0,3701,7.0,unknown,S,not_found,261.0,unknown,Storey,Mr.,1,1,unknown,1,7.0
3,0,Ilia,male,19.0,0,0,349205,7.8958,unknown,S,not_found,not_found,unknown,Stoytcheff,Mr.,1,1,unknown,1,7.8958
3,0,Ida Sofia,female,22.0,0,0,7553,9.8375,unknown,S,not_found,not_found,unknown,Strandberg,Miss.,1,1,unknown,1,9.8375
3,1,Juho,male,31.0,0,0,STON/O 2. 3101288,7.925,unknown,S,9,survived,unknown,Stranden,Mr.,1,1,unknown,1,7.925
3,0,Ivan,male,27.0,0,0,315083,8.6625,unknown,S,not_found,not_found,unknown,Strilic,Mr.,1,1,unknown,1,8.6625
3,0,Telma Matilda,female,2.0,0,1,347054,10.4625,G6,S,not_found,not_found,unknown,Strom,Miss.,0,2,G,2,5.23125
3,0,Wilhelm (Elna Matilda Persson),female,29.0,1,1,347054,10.4625,G6,S,not_found,not_found,unknown,Strom,Mrs.,0,3,G,2,5.23125
3,1,Victor Francis,male,16.0,0,0,SOTON/OQ 392089,8.05,unknown,S,B,survived,unknown,Sunderland,Mr.,1,1,unknown,1,8.05
3,1,Johan Julian,male,44.0,0,0,STON/O 2. 3101269,7.925,unknown,S,15,survived,unknown,Sundman,Mr.,1,1,unknown,1,7.925
3,0,Henry Jr,male,25.0,0,0,SOTON/OQ 392076,7.05,unknown,S,not_found,not_found,unknown,Sutehall,Mr.,1,1,unknown,1,7.05
3,0,Johan,male,74.0,0,0,347060,7.775,unknown,S,not_found,not_found,unknown,Svensson,Mr.,1,1,unknown,1,7.775
3,1,Johan Cervin,male,14.0,0,0,7538,9.225,unknown,S,13,survived,unknown,Svensson,Mr.,1,1,unknown,1,9.225
3,0,Olof,male,24.0,0,0,350035,7.7958,unknown,S,not_found,not_found,unknown,Svensson,Mr.,1,1,unknown,1,7.7958
3,1,Gunnar Isidor,male,25.0,0,0,350033,7.7958,unknown,S,13 15,survived,unknown,Tenglin,Mr.,1,1,unknown,1,7.7958
3,0,Thomas Leonard,male,34.0,0,0,363294,8.05,unknown,S,not_found,176.0,unknown,Theobald,Mr.,1,1,unknown,1,8.05
